Nome da Empresa;Categoria;website;Qtd Funcionários;Data da Fundação;Localização
Visan IT Solution;Tecnologia da informação e serviços;http://www.qfactorit.com.br;11-50;1997;Av Alfredo Egidio de Souza Aranha, 100, Têrreo, São Paulo, SP 04726-170,
totalnuvem msp;Tecnologia da informação e serviços;https://www.tism.com.br;0;2019;Rio de Janeiro,
LifOne Tecnologia | SAP Business One;Tecnologia da informação e serviços;https://www.manyapps.com.br;11-50;2017;Rua Groenlândia 808, São Paulo, SP 01434-000,
Grupo Montandon;Tecnologia da informação e serviços;https://go-ri.la;0;Sem informação;São Paulo, SP 01000-000,
Brasceti;Consultoria de gerenciamento;http://marketingdigitalvix.com.br;0;2016;Av Danti Michelini 1087, sala 303, Vitória, Espírito Santo 29060235,
Sprengel Consult;Consultoria de gerenciamento;http://www.cronic.com.br;11-50;2004;Rua 2500 nº 940 - sala 3 e 4, Balneário Camboriú, Santa Catarina 88330-396,
Q.Factor IT;Consultoria de gerenciamento;http://www.mvrmarketing.com.br;2-10;2002;Rua Vicente Machado, 2395, (41) 3233-0528 ou (41) 99991-4987, Curitiba, PR 80440020,
TISM Soluções Digitais;Consultoria de gerenciamento;https://www.hivve.com.br;2-10;2021;Rua Paraibuna, 811, 504, São José dos Campos, São Paulo 12245-020,
ManyApps Technologies;Consultoria de gerenciamento;http://www.gestema.com.br;0-1;2019;Belo Horizonte, Minas Gerais 30150-221,
Gorila Treinamentos;Consultoria de gerenciamento;http://www.aceleracaocomercial.com.br;11-50;2011;Avenida Nações Unidas 2475, Sala 1202, Novo Hamburgo, Rio Grande do Sul 93336-013,
MARKETING DIGITAL VIX;Consultoria de gerenciamento;http://www.agencialira.com;2-10;2017;Rua Bueno de Andrade, 806, sala 17, São Paulo, SP 01526-000,
Cronic Agência de Publicidade e Marketing Digital;Consultoria de gerenciamento;http://atracaodigital.com;0;2013;Rua Santa Isabel, 375, Ararauam, Rio de Janeiro 28970-000,
MVR Marketing Digital & Consulting;Consultoria de gerenciamento;https://agenciac3v.com/;0;2019;Rua Barra Mansa, 141, Angra dos Reis, rj 23932-665,
Hivve Marketing Digital;Consultoria de gerenciamento;https://trevl.digital/;11-50;2020;Barão do Rio Branco 151. , Farroupilha, rs
Gestema Marketing Digital;Consultoria de gerenciamento;http://www.dudasousa.com;0;2015;Rua Teodoro Sampaio, 1020, São Paulo, São Paulo 05406050,
Aceleração Comercial - Consultoria e Assessoria de Vendas e Marketing Digital;Consultoria de gerenciamento;https://digitalfisher.com.br;0;2019;Recife,
Agência Lira | Comunicação e Marketing Digital;Consultoria de gerenciamento;Como;0;2015;Rua Frei Francisco Sampaio, Santos, São Paulo 11040220,
Blog - Consultoria em Marketing Digital Político e Imobiliário;Consultoria de gerenciamento;http://www.familiabroker.com.br;2-10;2021;Rua Antônio João Batista 397, casa, Balneário Piçarras, Santa Catarina 88380-000,
Agência C3V - Marketing Digital;Consultoria de gerenciamento;https://www.digitalroth.com.br;2-10;2017;Avenida Guido Caloi 1000, Bloco 5, 4° andar, São Paulo, SP 05802-140,
Trevl Agência de Marketing Digital e Consultoria;Consultoria de gerenciamento;http://www.letsmkterh.com.br;2-10;2018;Petrópolis,
Duda Sousa Consultoria em Marketing Digital;Consultoria de gerenciamento;http://www.marketingparavenda.com.br;2-10;2010;RUA 1040, QD 81 LT 07, Goiânia, Goiás 74823-250,
Digital Fisher Med;Consultoria de gerenciamento;http://www.nexicon.com.br;0;2005;Rua Miguel Yatyan, 50, São josé, SC 88106-130,
Fabrka Consultoria em Marketing Digital;Consultoria de gerenciamento;http://www.wildson.com.br;0;2018;Montes Claros, MG 39400000,
Família Broker Consultoria Comercial e Marketing Digital;Consultoria de gerenciamento;http://www.be2you.com.br;2-10;2019;Rua Joao da Cruz, 240, Itumbiara, GO 75526-010,
Digital Roth;Consultoria de gerenciamento;https://www.templum.com.br;11-50;1994;Rua Lino de Moraes Leme, 167, Campinas, São Paulo 13092103,
Let's Marketing Digital e RH;Consultoria de gerenciamento;http://www.arnaldodalboni.com;2-10;2006;Rua Benjamin Araújo,56 conj.907 - Centro., Viçosa , Minas Gerais 36.570-000,
Marketing Para Venda;Consultoria de gerenciamento;http://www.martha.com.br;2-10;2010;Rua Carlos Petit 400, São Paulo, SP
Nexicon | Consultoria de Nexo e Marketing Digital;Consultoria de gerenciamento;http://www.oneincorp.com;0;2013;www.jetbiz.com.br, são paulo, são paulo
Wildson Caldeira - Consultoria em Gestão e Marketing Digital;Consultoria de gerenciamento;http://www.wegvirtual.com.br;2-10;Sem informação;Rua Paula Ney, sao paulo, SP 04107-020,
Be2you Marketing Digital;Consultoria de gerenciamento;https://squammata.com.br/;2-10;2018;Americana, São Paulo 13472-360,
Templum Consultoria;Consultoria de gerenciamento;http://www.profranquias.com.br;11-50;1996;Jardim Anália Franco, São Paulo, SP 03311-000,
Master Marketing Digital de Resultados;Consultoria de gerenciamento;http://www.criah.com.br;11-50;2008;R. Viscondessa de Campinas, 546, Campinas, SP 13092-135,
Martha Gabriel Consulting & Education;Consultoria de gerenciamento;http://marketingblindado.com.br/;11-50;2019;Cidade,
JetBiz - Estratégia e Marketing Digital;Consultoria de gerenciamento;https://tmcconsultores.com/;11-50;1996;Sem informação
WEG Marketing Digital e Assessoria Virtual;Consultoria de gerenciamento;http://www.reprexconsultoria.com.br;2-10;2012;Rua Casemiro de Abreu, 310, Blumenau, SC 89035-600,
Squammata Marketing Digital;Consultoria de gerenciamento;http://www.cdpv.com.br;11-50;2003;Rua Monte Alegre, 211, Santa Teresa, Rio de Janeiro, Rio de Janeiro 20240-192,
Pro Franquias Consultoria;Consultoria de gerenciamento;http://www.vmv.group;11-50;2017;RUA LUDGERO DOLABELA 1021, 7 ANDAR, BELO HORIZONTE, Brazil 30441048,
Criah;Consultoria de gerenciamento;https://bdone.com.br/;11-50;2020;Rua Haddock Lobo, São Paulo, SP 01414001,
Marketing Blindado;Consultoria de gerenciamento;https://gouveaecosystem.com/consultoria/;11-50;1989;Av Paulista, 854 - 9º andar, São Paulo, São Paulo
TMC Consultores Comerciais;Consultoria de gerenciamento;https://www.ready2market.com.br/;2-10;2016;Av. Dr. Vital Brasil, 1060, Tel.: (14) 98221-3029, Botucatu, São Paulo 18.603-193,
REPREX CONSULTORIA EMPRESARIAL;Consultoria de gerenciamento;http://www.pratikaconsultoria.com.br;11-50;2012;Rua Capitão Antônio Rosa 409, São Paulo,
CDPV - Escola de Vendas;Consultoria de gerenciamento;http://www.myfreelajobs.com;2-10;2017;Rua Flórida, 1758, São Paulo, SP 04565-001,
VMV GROUP;Consultoria de gerenciamento;https://api.whatsapp.com/send?phone=5511981035979&text=%F0%9F%94%B9%F0%9F%92%A5Ol%C3%A1%20tudo%20bem.%20Gostaria%20de%20saber%20mais%20informa%C3%A7%C3%B5es%20da%20MEX%20Carreira%20%26%20Compliance;11-50;2019;Avenida Paulista, 347, São Paulo, SP 01300,
B.done;Consultoria de gerenciamento;http://www.dsipartnersconsulting.com;11-50;Sem informação;Avenida Gisele Constantino, 1850, Iguatemi Business – Esplanada - Cj. 1018, Sorocaba, São Paulo 18110650,
Gouvêa Consulting;Consultoria de gerenciamento;https://www.empreendaemsaude.com;2-10;2017;Avenida Presidente Getúlio Vargas 3418, Curitiba, Paraná 80240-041,
R2M - Ready2Market Consultoria e Capacitação Agronegócio;Consultoria de gerenciamento;http://www.oichegai.com.br;0-1;Sem informação;Sorocaba, São Paulo 18060010,
Pratika Consultoria Comercial;Consultoria de gerenciamento;https://captaleads.com.br/;2-10;1999;Rua Samuel Heusi 190, 10º, Itajaí, Santa Catarina 88301-320,
My Freela Jobs;Consultoria de gerenciamento;http://www.unlearningcompany.com;0;2018;Brasília, DF 70278110,
MEX Carreira;Consultoria de gerenciamento;https://www.facebook.com/Soberana-268594873981537/;11-50;2018;Avenida Bartolomeu de Gusmão, Segundo Andar, Sala 217, Santos, São Paulo 11030500,
DSI Partners;Consultoria de gerenciamento;http://www.digitalizese.net;0;2020;São Paulo, SP
Empreenda em Saúde;Consultoria de gerenciamento;http://planodevoo.me;2-10;2013;Av Carlos Gomes, 222, Porto Alegre, RS 90480-000,
Chegaí - Empreendedorismo e Inovação;Consultoria de gerenciamento;http://www.gestao-360.com;0;Sem informação;Salvador, Bahia
CAPTA LEADS;Consultoria de gerenciamento;https://www.kiers.com.br/;0;2019;São Paulo, São Paulo 05311000,
Unlearning Company;Consultoria de gerenciamento;https://www.fococfg.com;0;2016;Rua Benedito G de Araújo, 128B SL - Filial, Pires do Rio, Goiás 75200000,
Soberana Consultoria;Consultoria de gerenciamento;http://www.rbcconsultoriaegestao.com.br;0-1;2019;Rua Doutor Argemiro Couto de Barros, 146, São Paulo, SP 05142040,
Digitalizese Estratégia de Varejo;Consultoria de gerenciamento;http://www.2d1.com.br;2-10;2017;Rua Doutor Manoel Lazari 36, Andar 2, Niterói, Rio de Janeiro 24060-006,
Plano de Voo Consultoria Empresarial;Consultoria de gerenciamento;http://www.transforme.srv.br;0;2016;Rua Maria Figeiredo, São Paulo, São Paulo 04002-903,
Grupo Gestão 360;Consultoria de gerenciamento;https://www.usfranchising.com.br;2-10;1994;Rua Funchal 538, 2.º Andar, São Paulo, São Paulo 04551-060,
Kiers Growth Hub;Consultoria de gerenciamento;http://www.gestclin.com.br;0-1;2020;Uberlândia, Minas Gerais 38400-000,
FOCO CONSULTORIA PESSOAL & EMPRESARIAL;Consultoria de gerenciamento;https://consultoriaemcomunicacao.com/;2-10;2019;Rua Conde Vicente de Azevedo, 172, São Paulo, São Paulo 04264-000,
RBC Consultoria e Gestão;Consultoria de gerenciamento;http://www.suportecoaching.com.br;2-10;2009;Rua Bento Gonçalves 1239, Primavera do Leste, Mato Grosso 78850-000,
2D1 Agência de Negócios e Soluções;Consultoria de gerenciamento;http://www.rafaeloliveira.ppg.br;0-1;2018;Avenida Paulista 1745, São Paulo,
Transforme Consultoria de Negócios;Consultoria de gerenciamento;https://www.eter.ppg.br;2-10;2017;BRASÍLIA , 70765040,
US Franchising;Consultoria de gerenciamento;http://www.josewilker.com;2-10;Sem informação;Salvador, Bahia 40000000,
Gestclin;Consultoria de gerenciamento;http://www.excellentrs.com.br;2-10;2004;Rua Guilerme Klippel 100, 301, Porto Alegre, RS 91350160,
COMsulting | Consultoria em Comunicação;Consultoria de gerenciamento;https://www.cityhelp.com.br;2-10;2014;Avenida Getúlio Vargas 671, 9o. andar, Belo Horizonte, Minas Gerais 30112-021,
Suporte Business Coaching;Consultoria de gerenciamento;https://prospectaconsultoria.com.br/;2-10;2018;Florianópolis, SC 88037120,
Wanderlust;Consultoria de gerenciamento;11982730801;0-1;Sem informação;São Paulo, SP
Éter Soluções Empresariais;Consultoria de gerenciamento;http://www.ringabell.com.br;2-10;2018;Avenida Silva Lobo, Belo Horizonte, Minas Gerais
ZW | Consultoria Estratégica;Consultoria de gerenciamento;http://www.tupungato.com.br;2-10;2018;Sem informação
Excellent Consultoria e Educação em Gestão Empresarial;Consultoria de gerenciamento;67984348406;0-1;2020;Campo Grande, MS 79009-160,
Cityhelp Consultoria;Consultoria de gerenciamento;51-99494-7474;0;2018;rua guilherme klippel, 127, Porto Alegre, Rio Grande do Sul 91350-160,
PROSPECTA Consultoria;Consultoria de gerenciamento;http://www.moopsinteligenciadevendas.com;2-10;2019;Rua Conde do Bonfim, , Número 550, Rio de Janeiro, Rio de Janeiro (RJ) 20520-055,
Benassi Consulting;Consultoria de gerenciamento;27;2-10;2018;Vitória, ES 29055145,
RingaBell;Consultoria de gerenciamento;http://www.aerconsultoria.com;0;2018;São Caetano do Sul, São Paulo
Tupungato;Consultoria de gerenciamento;https://kamix.com.br;2-10;2009;Rua Funchal 418, São Paulo, 04551-060,
WM Gestão, Tecnologia e Inovação;Consultoria de gerenciamento;Inclui;2-10;2020;São Paulo ,
Alvaro Andrade Consultoria;Consultoria de gerenciamento;https://mkt.arnaldorabelo.com.br;2-10;2015;Rua Luiz Lerco, 399 - cj. 901 - t2, Londrina, PR 86047-610,
Moops Inteligência de Vendas;Consultoria de gerenciamento;http://www.vander.com.br;2-10;2013;Volta Redonda,
Sebá Inteligência de Mercado;Consultoria de gerenciamento;http://www.2f.com.br;0;2001;Rua Engenheiro Edércio Antônio Paganini 10, São Paulo, 03623-070,
A&R Consultoria Empresarial;Consultoria de gerenciamento;(41)988082558;0;2017;Rua Buenos Aires, 466, Centro, Curitiba, PR 80250-070,
Kamix;Consultoria de gerenciamento;https://www.linkedin.com/in/andre-ferreira-consultor/;0;2019;Rua Granja Julieta, 270, SÃO PAULO, SÃO PAULO 04721-060,
Todos Por 1;Consultoria de gerenciamento;http://tiagoguerreiro.com.br;2-10;2017;Porto Alegre,
Novily;Consultoria de gerenciamento;https://mailchi.mp/1cad0bfb3684/techupdesenvolvimentoempresarial;0-1;2020;Curitiba, PR 81030-410,
Vander Consultoria e Treinamento em Organização e Produtividade;Consultoria de gerenciamento;https://www.facebook.com/virounoticiaconsultoria/;2-10;2020;Campinas,
2F Informática e Consultoria;Consultoria de gerenciamento;http://www.akuma.com.br;2-10;2013;Av Imigrantes 496, Terreo, Vinhedo, São Paulo 13289-062,
Cervi Consulting;Consultoria de gerenciamento;http://www.controldirect.com.br;2-10;1996;São Paulo, São Paulo 11,
André Ferreira;Consultoria de gerenciamento;http://www.kunnen.com.br;2-10;2013;Brigadeiro Luis Antonio, 2909, São Paulo, SP 01401-000,
TG Consultoria Empresarial;Consultoria de gerenciamento;http://www.coletivodigitall.com;11-50;2012;Campina Grande,
Tech Up Desenvolvimento Empresarial;Consultoria de gerenciamento;(61)985733782;0;2020;Samambaia, DF 72302851,
Virou Notícia Consultoria;Consultoria de gerenciamento;https://www.linkedin.com/company/mktsalesinlove/;0;2018;Rua Coronel Oscar Porto 70, São Paulo,
Akuma Agency;Consultoria de gerenciamento;http://www.risolvepro.com/;0;2018;Rua Luso Brasileiro, São Paulo, 02018-030,
Direct Control Consultoria de informática ltda;Consultoria de gerenciamento;https://www.afaciliti.com.br/;2-10;2019;QMS 06, SN, Brasília, Distrito Federal 73081765,
Kunnen Assessoria Empresarial;Consultoria de gerenciamento;(12);0-1;2019;Caraguatatuba, SP 11667750,
Coletivo Digitall;Consultoria de gerenciamento;http://avay@e-avay.com;2-10;1987;Rio de Janeiro,
Consult Red's;Consultoria de gerenciamento;http://www.tmarchi.com.br/;0;Sem informação;Hortolândia,
MKT&SALES INLove;Consultoria de gerenciamento;http://www.thomazconsultoria.com.br;2-10;2008;Avenida Sete de Setembro, 483, Sala 11, Erechim, RS 99700084,
Risolve Assessoria & Consultoria;Consultoria de gerenciamento;http://restaurantesdesucesso.com.br/;2-10;Sem informação;http://blog.restaurantesdesucesso.com.br/, Porto de Galinhas,
AFaciliti Consultoria;Consultoria de gerenciamento;http://startbrconsultoria.com.br/;0;2017;Cln 05 Bloco G, Apartamento 210 , Riacho Fundo I , Distrito Federal 71805527,
Monica de Sóuza Comunicação e Estratégia;Consultoria de gerenciamento;http://www.inovanegocioscuritiba.com.br;0;2004;Rua Elvis Presley, 103, CS 01, Curitiba, PR 82410580,
Avay Serviços de Informática Ltda;Consultoria de gerenciamento;http://www.gvamv.com;2-10;2018;Porto Alegre, Rio Grande do Sul
TMarchi Comunicação e Assessoria Empresarial;Consultoria de gerenciamento;http://www.nextbra.com.br;0;2015;Tijuca, Rio de Janeiro,
Thomaz Consultoria e Assessoria;Consultoria de gerenciamento;http://www.projetoalice.com.br;2-10;2018;Rua Maranhão 453, Sala 503, Erechim, Rio Grande do Sul 99700-000,
Restaurantes de Sucesso;Consultoria de gerenciamento;http://www.kontaktsmart.com.br;2-10;Sem informação;Rua Haddock Lobo, Rio de Janeiro,
StartBR Consultoria;Consultoria de gerenciamento;http://www.pnsolucoeslogisticas.com.br;0;2017;Rua Capitão Benedito Pedro dos Santos, Mogi das Crizes, SP 08720-090,
Inova Negócios;Consultoria de gerenciamento;https://www.sosvenda.com.br;11-50;Sem informação;São Paulo, São Paulo 04617010,
GVA Marketing & Vendas;Consultoria de gerenciamento;http://www.mjsolutionsbmc.com;2-10;2017;Marília, SP 17527-350,
Nextbra;Consultoria de gerenciamento;48996981219;2-10;2021;São José, Santa Catarina
Projeto Alice;Consultoria de gerenciamento;4899926-3038;2-10;2020;Rua João Pio Duarte, Córrego Grande, Florianópolis, SC 88804000,
Kontakt Smart;Consultoria de gerenciamento;https://www.pg7projetoegestao.com;2-10;2020;Belém, Pará 66040100,
PN Soluções;Consultoria de gerenciamento;http://www.gaveaconsultoria.com.br;2-10;2013;Rua Conde de Bonfim 867, Apto 401, RIO DE JANEIRO, RJ 20530-000,
SOS Venda;Consultoria de gerenciamento;Principal;0;2021;Rio de Janeiro, Rio de Janeiro
MJ Solutions BMC;Consultoria de gerenciamento;11;0-1;2006;São Paulo, SP
Davila & Lopes Consultoria;Consultoria de gerenciamento;http://www.consultdobrasil.com;2-10;2014;Sem informação
Entrega de Valor;Consultoria de gerenciamento;Principal;0;2018;Rua Coronel Evangelista dos Santos , Curitiba - PR, Parana 82970320,
PG7 Projeto & Gestão;Consultoria de gerenciamento;37999458190;0;2021;Rua Geraldo Serrano 1761, Divinópolis, Minas Gerais 35501-282,
Gávea Consultoria e Serviços;Consultoria de gerenciamento;http://www.archers.com.br;0;2017;Uberlândia, Minas Gerais
Pivotare;Consultoria de gerenciamento;12997369528;2-10;2017;Pindamonhangaba, 12404265,
Darwin Business Consulting;Consultoria de gerenciamento;https://www.instagram.com/concordeconsultoria/;0;2020;Sorocaba, São Paulo
